,Movie Name,Star1,Star2,Star3,Star4,Genre1,Genre2,Genre3,Gross Collection,Certification,votes
568,Solo: A Star Wars Story, Alden Ehrenreich, Woody Harrelson, Emilia Clarke, Donald Glover,Action, Adventure, Sci-Fi,213.77,PG-13 ,"361,125"
569,Mission: Impossible III, Tom Cruise, Michelle Monaghan, Ving Rhames, Philip Seymour Hoffman,Action, Adventure, Thriller,134.03,PG-13 ,"366,802"
570,The Mask, Jim Carrey, Cameron Diaz, Peter Riegert, Peter Greene,Action, Comedy, Crime,119.94,PG-13 ,"399,417"
571,The Guardian, Kevin Costner, Ashton Kutcher, Sela Ward, Melissa Sagemiller,Action, Adventure, Drama,55.01,PG-13 ,"95,407"
572,A Knight's Tale, Heath Ledger, Mark Addy, Rufus Sewell, Shannyn Sossamon,Action, Adventure, Romance,56.57,PG-13 ,"193,590"
573,Iron Man 2, Robert Downey Jr., Mickey Rourke, Gwyneth Paltrow, Don Cheadle,Action, Sci-Fi,Nan,312.43,PG-13 ,"837,439"
574,X-Men: Apocalypse, James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult,Action, Adventure, Sci-Fi,155.44,PG-13 ,"446,078"
575,Con Air, Nicolas Cage, John Cusack, John Malkovich, Colm Meaney,Action, Crime, Thriller,101.12,R ,"308,262"
576,Pacific Rim, Idris Elba, Charlie Hunnam, Rinko Kikuchi, Charlie Day,Action, Adventure, Sci-Fi,101.80,PG-13 ,"513,417"
577,Atlantis: The Lost Empire, Michael J. Fox, Jim Varney, Corey Burton, Claudia Christian,Animation, Action, Adventure,84.05,PG ,"126,370"
578,Romancing the Stone, Michael Douglas, Kathleen Turner, Danny DeVito, Zack Norman,Action, Adventure, Comedy,76.57,PG ,"98,685"
579,Robin Hood: Prince of Thieves, Kevin Costner, Morgan Freeman, Mary Elizabeth Mastrantonio, Christian Slater,Action, Adventure, Drama,165.50,PG-13 ,"200,669"
580,National Treasure, Nicolas Cage, Diane Kruger, Justin Bartha, Sean Bean,Action, Adventure, Mystery,173.01,PG ,"343,114"
581,The Hitman's Bodyguard, Ryan Reynolds, Samuel L. Jackson, Gary Oldman, Elodie Yung,Action, Comedy, Crime,75.47,R ,"238,329"
582,Dragged Across Concrete, Mel Gibson, Vince Vaughn, Tory Kittles, Michael Jai White,Action, Crime, Drama,Nan,R ,"51,065"
583,Love and Monsters, Dylan O'Brien, Jessica Henwick, Michael Rooker, Dan Ewing,Action, Adventure, Comedy,1.07,PG-13 ,"134,489"
584,Clear and Present Danger, Harrison Ford, Willem Dafoe, Anne Archer, Joaquim de Almeida,Action, Crime, Drama,122.19,PG-13 ,"103,621"
585,The World's End, Simon Pegg, Nick Frost, Martin Freeman, Rosamund Pike,Action, Comedy, Sci-Fi,26.00,R ,"289,133"
586,28 Weeks Later, Jeremy Renner, Rose Byrne, Robert Carlyle, Harold Perrineau,Action, Adventure, Horror,28.64,R ,"283,735"
587,In the Heart of the Sea, Chris Hemsworth, Cillian Murphy, Brendan Gleeson, Ben Whishaw,Action, Adventure, Biography,25.02,PG-13 ,"143,253"
588,Pineapple Express, Seth Rogen, James Franco, Gary Cole, Danny McBride,Action, Comedy, Crime,87.34,R ,"347,915"
589,Outlaw King, Chris Pine, Stephen Dillane, Rebecca Robin, Billy Howle,Action, Biography, Drama,Nan,R ,"76,199"
590,Clash of the Titans, Laurence Olivier, Harry Hamlin, Claire Bloom, Maggie Smith,Action, Adventure, Family,41.09,PG ,"46,008"
591,Thunderball, Sean Connery, Claudine Auger, Adolfo Celi, Luciana Paluzzi,Action, Adventure, Thriller,63.60,PG ,"122,504"
592,Crank, Jason Statham, Amy Smart, Carlos Sanz, Jose Pablo Cantillo,Action, Crime, Thriller,27.83,R ,"255,744"
593,Non-Stop, Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery,Action, Mystery, Thriller,92.17,PG-13 ,"269,682"
594,The Edge, Anthony Hopkins, Alec Baldwin, Elle Macpherson, Harold Perrineau,Action, Adventure, Drama,27.78,R ,"76,220"
595,48 Hrs, Nick Nolte, Eddie Murphy, Annette O'Toole, Frank McRae,Action, Comedy, Crime,78.87,R ,"81,504"
596,The Last Castle, Robert Redford, James Gandolfini, Mark Ruffalo, Steve Burton,Action, Drama, Thriller,18.21,R ,"82,917"
597,Death Wish, Charles Bronson, Hope Lange, Vincent Gardenia, Steven Keats,Action, Crime, Drama,22.00,R ,"41,310"
598,The Night Comes for Us, Iko Uwais, Joe Taslim, Julie Estelle, Hannah Al Rashid,Action, Crime, Thriller,Nan,TV-MA ,"27,737"
599,Repo Man, Harry Dean Stanton, Emilio Estevez, Tracey Walter, Olivia Barash,Action, Comedy, Crime,3.57,R ,"39,071"
600,Westworld, Yul Brynner, Richard Benjamin, James Brolin, Norman Bartold,Action, Sci-Fi, Thriller,16.06,PG ,"60,666"
601,Memphis Belle, Matthew Modine, Eric Stoltz, Tate Donovan, D.B. Sweeney,Action, Drama, War,27.44,PG-13 ,"29,441"
602,The Monster Squad, Andre Gower, Robby Kiger, Stephen Macht, Duncan Regehr,Action, Comedy, Fantasy,3.77,PG-13 ,"33,683"
603,Muppet Treasure Island, Tim Curry, Billy Connolly, Jennifer Saunders, Kevin Bishop,Action, Adventure, Comedy,33.61,G ,"25,309"
604,Free State of Jones, Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell,Action, Biography, Drama,20.76,R ,"59,736"
605,All Is Lost, Robert Redford,Nan,Nan,Nan,Action, Adventure, Drama,6.26,PG-13 ,"82,041"
606,Legend of the Guardians: The Owls of Ga'Hoole, Jim Sturgess, Hugo Weaving, David Wenham, Emily Barclay,Animation, Action, Adventure,55.68,PG ,"85,268"
607,Get the Gringo, Mel Gibson, Kevin Balmore, Daniel Giménez Cacho, Jesús Ochoa,Action, Drama, Thriller,Nan,R ,"109,822"
608,The Big Boss, Bruce Lee, Maria Yi, James Tien, Marilyn Bautista,Action, Crime, Drama,0.04,R ,"28,181"
609,New Police Story, Jackie Chan, Nicholas Tse, Charlie Yeung, Daniel Wu,Action, Crime, Thriller,Nan,R ,"28,050"
610,Traitor, Don Cheadle, Guy Pearce, Archie Panjabi, Saïd Taghmaoui,Action, Crime, Drama,23.53,PG-13 ,"58,465"
611,Slow West, Kodi Smit-McPhee, Caren Pistorius, Aorere Paki, Jeffrey Thomas,Action, Adventure, Drama,0.23,R ,"46,646"
612,Agneepath, Hrithik Roshan, Priyanka Chopra Jonas, Sanjay Dutt, Rishi Kapoor,Action, Crime, Drama,1.98,Not Rated ,"25,544"
613,Alan Partridge, Steve Coogan, Colm Meaney, Tim Key, Karl Theobald,Action, Comedy, Crime,0.15,R ,"32,465"
614,Fan, Shah Rukh Khan, Shriya Pilgaonkar, Sayani Gupta, Waluscha D'Souza,Action, Drama, Thriller,1.36,Not Rated ,"47,533"
615,The Fast and the Furious, Vin Diesel, Paul Walker, Michelle Rodriguez, Jordana Brewster,Action, Crime, Thriller,144.53,PG-13 ,"400,460"
616,The Woman King, Viola Davis, Thuso Mbedu, Lashana Lynch, Sheila Atim,Action, Drama, History,67.33,PG-13 ,"61,786"
617,The Magnificent Seven, Denzel Washington, Chris Pratt, Ethan Hawke, Vincent D'Onofrio,Action, Adventure, Drama,93.43,PG-13 ,"219,423"
618,Ready or Not, Samara Weaving, Adam Brody, Mark O'Brien, Henry Czerny,Action, Comedy, Horror,28.71,R ,"164,039"
619,Aquaman, Jason Momoa, Amber Heard, Willem Dafoe, Patrick Wilson,Action, Adventure, Fantasy,335.06,PG-13 ,"491,710"
620,Mad Max, Mel Gibson, Joanne Samuel, Hugh Keays-Byrne, Steve Bisley,Action, Adventure, Sci-Fi,8.75,R ,"213,480"
621,Captain Marvel, Brie Larson, Samuel L. Jackson, Ben Mendelsohn, Jude Law,Action, Adventure, Sci-Fi,426.83,PG-13 ,"579,870"
622,Men in Black 3, Will Smith, Tommy Lee Jones, Josh Brolin, Jemaine Clement,Action, Adventure, Comedy,179.02,PG-13 ,"373,288"
623,The Maze Runner, Dylan O'Brien, Kaya Scodelario, Will Poulter, Thomas Brodie-Sangster,Action, Mystery, Sci-Fi,102.43,PG-13 ,"484,029"
624,TRON: Legacy, Jeff Bridges, Garrett Hedlund, Olivia Wilde, Bruce Boxleitner,Action, Adventure, Sci-Fi,172.06,PG ,"345,568"
625,Spectre, Daniel Craig, Christoph Waltz, Léa Seydoux, Ralph Fiennes,Action, Adventure, Thriller,200.07,PG-13 ,"451,113"
626,What Happened to Monday, Noomi Rapace, Glenn Close, Willem Dafoe, Marwan Kenzari,Action, Crime, Fantasy,Nan,TV-MA ,"128,340"
627,Hellboy, Ron Perlman, Doug Jones, Selma Blair, John Hurt,Action, Adventure, Fantasy,59.62,PG-13 ,"338,587"
628,Thor: The Dark World, Chris Hemsworth, Natalie Portman, Tom Hiddleston, Stellan Skarsgård,Action, Adventure, Fantasy,206.36,PG-13 ,"700,078"
629,Hanna, Saoirse Ronan, Cate Blanchett, Eric Bana, Vicky Krieps,Action, Adventure, Drama,40.26,PG-13 ,"202,601"
630,Bloodsport, Jean-Claude Van Damme, Donald Gibb, Leah Ayres, Norman Burton,Action, Biography, Drama,11.81,R ,"89,071"
631,Bad Boys, Will Smith, Martin Lawrence, Lisa Boyle, Michael Taliferro,Action, Comedy, Crime,65.81,R ,"275,028"
632,The Book of Eli, Denzel Washington, Mila Kunis, Ray Stevenson, Gary Oldman,Action, Adventure, Drama,94.84,R ,"327,249"
633,Boss Level, Frank Grillo, Mel Gibson, Naomi Watts, Michelle Yeoh,Action, Adventure, Comedy,Nan,TV-MA ,"72,928"
634,You Only Live Twice, Sean Connery, Akiko Wakabayashi, Mie Hama, Tetsurô Tanba,Action, Adventure, Thriller,43.08,PG ,"113,289"
635,Young Guns, Emilio Estevez, Kiefer Sutherland, Lou Diamond Phillips, Charlie Sheen,Action, Drama, Western,45.66,R ,"64,696"
636,The Transporter, Jason Statham, Shu Qi, Matt Schulze, François Berléand,Action, Crime, Thriller,25.30,PG-13 ,"311,040"
637,News of the World, Tom Hanks, Helena Zengel, Tom Astor, Travis Johnson,Action, Adventure, Drama,Nan,PG-13 ,"91,316"
638,Ghostbusters, Melissa McCarthy, Kristen Wiig, Kate McKinnon, Leslie Jones,Action, Comedy, Fantasy,128.34,PG-13 ,"237,084"
639,The Outpost, Scott Eastwood, Caleb Landry Jones, Orlando Bloom, Jack Kesy,Action, Drama, History,Nan,R ,"37,191"
640,The Island, Scarlett Johansson, Ewan McGregor, Djimon Hounsou, Steve Buscemi,Action, Sci-Fi, Thriller,35.82,PG-13 ,"321,141"
641,Logan's Run, Michael York, Jenny Agutter, Richard Jordan, Roscoe Lee Browne,Action, Adventure, Sci-Fi,25.00,PG ,"58,908"
642,The Long Kiss Goodnight, Geena Davis, Samuel L. Jackson, Yvonne Zima, Craig Bierko,Action, Crime, Drama,33.33,R ,"82,459"
643,Chappie, Sharlto Copley, Dev Patel, Hugh Jackman, Sigourney Weaver,Action, Crime, Drama,31.57,R ,"259,768"
644,The Mask of Zorro, Antonio Banderas, Anthony Hopkins, Catherine Zeta-Jones, José María de Tavira,Action, Adventure, Comedy,94.10,PG-13 ,"190,973"
645,Superman II, Gene Hackman, Christopher Reeve, Margot Kidder, Ned Beatty,Action, Adventure, Sci-Fi,108.19,PG ,"110,916"
646,Patriot Games, Harrison Ford, Sean Bean, Anne Archer, Patrick Bergin,Action, Thriller,Nan,83.29,R ,"116,196"
647,Unstoppable, Denzel Washington, Chris Pine, Rosario Dawson, Ethan Suplee,Action, Thriller,Nan,81.56,PG-13 ,"202,099"
648,Shin Godzilla, Hiroki Hasegawa, Yutaka Takenouchi, Satomi Ishihara, Ren Ôsugi,Action, Drama, Horror,1.92,Not Rated ,"29,775"
649,Spies in Disguise, Rachel Brosnahan, Jarrett Bruno, Claire Crosby, Toru Uchikado,Animation, Action, Adventure,66.76,PG ,"52,647"
650,Street Kings, Keanu Reeves, Forest Whitaker, Hugh Laurie, Chris Evans,Action, Crime, Thriller,26.42,R ,"116,707"
651,Four Brothers, Mark Wahlberg, Tyrese Gibson, André 3000, Garrett Hedlund,Action, Crime, Drama,74.49,R ,"151,755"
652,The Score, Robert De Niro, Edward Norton, Marlon Brando, Angela Bassett,Action, Crime, Drama,71.07,R ,"130,885"
653,Innerspace, Dennis Quaid, Martin Short, Meg Ryan, Kevin McCarthy,Action, Adventure, Comedy,25.89,PG ,"62,645"
654,Unknown, Liam Neeson, Diane Kruger, January Jones, Aidan Quinn,Action, Mystery, Thriller,63.69,PG-13 ,"265,348"
655,Dog Soldiers, Sean Pertwee, Kevin McKidd, Emma Cleasby, Liam Cunningham,Action, Horror, Thriller,Nan,R ,"62,895"
656,Tristan + Isolde, James Franco, Sophia Myles, Rufus Sewell, David O'Hara,Action, Drama, Romance,14.73,PG-13 ,"53,483"
657,Three Steps Above Heaven, Mario Casas, María Valverde, Álvaro Cervantes, Marina Salas,Action, Drama, Romance,Nan,Not Rated ,"27,340"
658,El Mariachi, Carlos Gallardo, Consuelo Gómez, Jaime de Hoyos, Peter Marquardt,Action, Crime, Thriller,2.04,R ,"69,300"
659,Enemy Mine, Dennis Quaid, Louis Gossett Jr., Brion James, Richard Marcus,Action, Adventure, Drama,4.27,PG-13 ,"49,682"
660,Green Zone, Matt Damon, Jason Isaacs, Greg Kinnear, Igal Naor,Action, Drama, Thriller,35.05,R ,"139,769"
661,We Own the Night, Joaquin Phoenix, Mark Wahlberg, Eva Mendes, Danny Hoch,Action, Crime, Drama,28.56,R ,"90,800"
662,Harsh Times, Christian Bale, Freddy Rodríguez, Eva Longoria, Chaka Forman,Action, Crime, Drama,3.34,R ,"67,187"
663,Who Am I?, Jackie Chan, Michelle Ferre, Mirai Yamamoto, Ron Smerczak,Action, Adventure, Comedy,Nan,PG-13 ,"41,517"
664,Dead Snow 2: Red vs, Geir Vegar Hoel, Ørjan Gamst, Martin Starr, Jocelyn DeBoer,Action, Comedy, Fantasy,Nan,R ,"25,779"
665,The Legend, Saravanan Arul, Geethika, Mayilsamy, Nassar,Action, Drama, Romance,Nan,UA ,"29,202"
666,Violent Night, David Harbour, John Leguizamo, Beverly D'Angelo, Alex Hassell,Action, Comedy, Crime,Nan,R ,"71,771"
667,Black Panther: Wakanda Forever, Letitia Wright, Lupita Nyong'o, Danai Gurira, Winston Duke,Action, Adventure, Drama,453.72,PG-13 ,"270,090"
668,Extraction, Chris Hemsworth, Bryon Lerum, Ryder Lerum, Rudhraksh Jaiswal,Action, Thriller,Nan,Nan,R ,"215,070"
669,Black Widow, Scarlett Johansson, Florence Pugh, David Harbour, Rachel Weisz,Action, Adventure, Sci-Fi,183.65,PG-13 ,"397,524"
670,Kingsman: The Golden Circle, Taron Egerton, Colin Firth, Mark Strong, Channing Tatum,Action, Adventure, Comedy,100.23,R ,"343,591"
671,Commando, Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya, Vernon Wells,Action, Adventure, Thriller,35.10,R ,"167,434"
672,Safe House, Denzel Washington, Ryan Reynolds, Robert Patrick, Vera Farmiga,Action, Thriller,Nan,126.37,R ,"228,515"
673,Jumanji: The Next Level, Dwayne Johnson, Jack Black, Kevin Hart, Karen Gillan,Action, Adventure, Comedy,316.83,PG-13 ,"263,862"
674,Bumblebee, Hailee Steinfeld, Jorge Lendeborg Jr., John Cena, Jason Drucker,Action, Adventure, Sci-Fi,127.20,PG-13 ,"174,256"
675,Road House, Patrick Swayze, Kelly Lynch, Sam Elliott, Ben Gazzara,Action, Thriller,Nan,30.05,R ,"80,324"
676,In Time, Justin Timberlake, Amanda Seyfried, Cillian Murphy, Olivia Wilde,Action, Sci-Fi, Thriller,37.52,PG-13 ,"423,340"
677,The Equalizer 2, Denzel Washington, Pedro Pascal, Ashton Sanders, Orson Bean,Action, Crime, Thriller,102.08,R ,"169,754"
678,Warcraft, Travis Fimmel, Paula Patton, Ben Foster, Dominic Cooper,Action, Adventure, Fantasy,47.37,PG-13 ,"270,554"
679,Armageddon, Bruce Willis, Billy Bob Thornton, Ben Affleck, Liv Tyler,Action, Adventure, Sci-Fi,201.57,PG-13 ,"436,522"
680,The Adam Project, Ryan Reynolds, Walker Scobell, Mark Ruffalo, Jennifer Garner,Action, Adventure, Comedy,Nan,PG-13 ,"214,198"
681,Teenage Mutant Ninja Turtles, Judith Hoag, Elias Koteas, Josh Pais, David Forman,Action, Adventure, Comedy,135.27,PG ,"97,689"
682,Wanted, Angelina Jolie, James McAvoy, Morgan Freeman, Terence Stamp,Action, Crime, Thriller,134.51,R ,"398,111"
683,The Running Man, Arnold Schwarzenegger, Maria Conchita Alonso, Yaphet Kotto, Jim Brown,Action, Sci-Fi, Thriller,38.12,R ,"159,082"
684,Atomic Blonde, Charlize Theron, James McAvoy, John Goodman, Eddie Marsan,Action, Thriller,Nan,51.69,R ,"199,582"
685,Midway, Ed Skrein, Patrick Wilson, Woody Harrelson, Luke Evans,Action, Drama, History,56.85,PG-13 ,"89,772"
686,King Arthur: Legend of the Sword, Charlie Hunnam, Astrid Bergès-Frisbey, Jude Law, Djimon Hounsou,Action, Adventure, Drama,39.18,PG-13 ,"223,715"
687,Enola Holmes 2, Millie Bobby Brown, Henry Cavill, David Thewlis, Louis Partridge,Action, Adventure, Crime,Nan,PG-13 ,"87,127"
688,The A-Team, Liam Neeson, Bradley Cooper, Sharlto Copley, Jessica Biel,Action, Adventure, Crime,77.22,PG-13 ,"263,648"
689,The Wolverine, Hugh Jackman, Will Yun Lee, Tao Okamoto, Rila Fukushima,Action, Sci-Fi,Nan,132.56,PG-13 ,"477,881"
690,2 Guns, Denzel Washington, Mark Wahlberg, Paula Patton, Bill Paxton,Action, Thriller,Nan,75.61,R ,"218,830"
691,The Last Starfighter, Lance Guest, Robert Preston, Kay E. Kuter, Dan Mason,Action, Adventure, Sci-Fi,28.73,PG ,"44,111"
692,Tron, Jeff Bridges, Bruce Boxleitner, David Warner, Cindy Morgan,Action, Adventure, Sci-Fi,33.00,PG ,"125,157"
693,Pandorum, Dennis Quaid, Ben Foster, Cam Gigandet, Antje Traue,Action, Horror, Mystery,10.33,R ,"154,928"
694,Zombieland: Double Tap, Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin,Action, Comedy, Horror,73.12,R ,"189,105"
695,Wyatt Earp, Kevin Costner, Dennis Quaid, Gene Hackman, David Andrews,Action, Adventure, Biography,25.05,PG-13 ,"53,074"
696,Demolition Man, Sylvester Stallone, Wesley Snipes, Sandra Bullock, Nigel Hawthorne,Action, Sci-Fi, Thriller,58.06,R ,"184,193"
697,Blade II, Wesley Snipes, Kris Kristofferson, Ron Perlman, Leonor Varela,Action, Horror, Sci-Fi,82.35,R ,"225,721"
698,No Escape, Lake Bell, Pierce Brosnan, Owen Wilson, Thanawut Ketsaro,Action, Thriller,Nan,27.29,R ,"89,304"
699,On Her Majesty's Secret Service, George Lazenby, Diana Rigg, Telly Savalas, Gabriele Ferzetti,Action, Adventure, Thriller,22.80,PG ,"95,335"
700,Escape Plan, Sylvester Stallone, Arnold Schwarzenegger, 50 Cent, Vincent D'Onofrio,Action, Thriller,Nan,25.13,R ,"249,790"
701,The Matrix Revolutions, Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving,Action, Sci-Fi,Nan,139.31,R ,"525,878"
702,Super, Rainn Wilson, Elliot Page, Liv Tyler, Kevin Bacon,Action, Comedy, Crime,0.32,R ,"82,073"
703,Kisi Ka Bhai Kisi Ki Jaan, Salman Khan, Pooja Hegde, Venkatesh Daggubati, Aamir Naik,Action, Comedy, Drama,Nan,Not Rated ,"36,198"
704,Live and Let Die, Roger Moore, Yaphet Kotto, Jane Seymour, Clifton James,Action, Adventure, Thriller,35.38,PG ,"111,242"
705,Angels & Demons, Tom Hanks, Ewan McGregor, Ayelet Zurer, Stellan Skarsgård,Action, Mystery, Thriller,133.38,PG-13 ,"300,834"
706,Hot Shots!, Charlie Sheen, Cary Elwes, Valeria Golino, Lloyd Bridges,Action, Comedy,Nan,69.47,PG-13 ,"112,320"
707,Jungle, Daniel Radcliffe, Thomas Kretschmann, Alex Russell, Joel Jackson,Action, Adventure, Biography,Nan,R ,"59,867"
708,Backdraft, Kurt Russell, William Baldwin, Robert De Niro, Donald Sutherland,Action, Drama, Mystery,77.87,R ,"83,901"
709,The Finest Hours, Chris Pine, Casey Affleck, Ben Foster, Eric Bana,Action, Drama, History,27.57,PG-13 ,"68,647"
710,Out of the Furnace, Christian Bale, Casey Affleck, Zoe Saldana, Woody Harrelson,Action, Crime, Drama,11.33,R ,"120,602"
711,The Living Daylights, Timothy Dalton, Maryam d'Abo, Jeroen Krabbé, Joe Don Baker,Action, Adventure, Thriller,51.19,PG ,"102,150"
712,The Grey, Liam Neeson, Dermot Mulroney, Frank Grillo, Dallas Roberts,Action, Adventure, Drama,51.58,R ,"257,360"
713,Gangster Squad, Sean Penn, Ryan Gosling, Emma Stone, Giovanni Ribisi,Action, Crime, Drama,46.00,R ,"218,970"
714,Colors, Sean Penn, Robert Duvall, Maria Conchita Alonso, Randy Brooks,Action, Crime, Drama,46.62,R ,"28,224"
715,Absolute Power, Clint Eastwood, Gene Hackman, Ed Harris, Laura Linney,Action, Crime, Drama,50.01,R ,"57,895"
716,Harriet, Cynthia Erivo, Janelle Monáe, Leslie Odom Jr., Joe Alwyn,Action, Biography, Drama,Nan,PG-13 ,"28,862"
717,The Man with the Golden Gun, Roger Moore, Christopher Lee, Britt Ekland, Maud Adams,Action, Adventure, Thriller,20.97,PG ,"109,140"
718,Underworld: Evolution, Kate Beckinsale, Scott Speedman, Bill Nighy, Tony Curran,Action, Fantasy, Thriller,62.32,R ,"204,659"
719,For Your Eyes Only, Roger Moore, Carole Bouquet, Topol, Lynn-Holly Johnson,Action, Adventure, Thriller,62.30,PG ,"104,633"
720,Rumble in the Bronx, Jackie Chan, Anita Mui, Françoise Yip, Bill Tung,Action, Comedy, Crime,32.39,R ,"44,087"
721,Hamburger Hill, Anthony Barrile, Michael Boatman, Don Cheadle, Michael Dolan,Action, Drama, Thriller,13.84,R ,"26,781"
722,Appaloosa, Ed Harris, Viggo Mortensen, Renée Zellweger, Jeremy Irons,Action, Crime, Drama,20.21,R ,"62,801"
723,Pete's Dragon, Bryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence,Action, Adventure, Comedy,76.23,PG ,"60,165"
724,Hardcore Henry, Sharlto Copley, Tim Roth, Haley Bennett, Danila Kozlovskiy,Action, Adventure, Sci-Fi,9.25,R ,"98,736"
725,The Salvation, Mads Mikkelsen, Eva Green, Jeffrey Dean Morgan, Eric Cantona,Action, Drama, Thriller,0.01,R ,"41,031"
726,Conspiracy Theory, Mel Gibson, Julia Roberts, Patrick Stewart, Cylk Cozart,Action, Mystery, Thriller,75.98,R ,"103,755"
727,Lethal Weapon 3, Mel Gibson, Danny Glover, Joe Pesci, Rene Russo,Action, Crime, Thriller,144.73,R ,"173,241"
728,Tales from the Crypt: Demon Knight, Billy Zane, William Sadler, Jada Pinkett Smith, Brenda Bakke,Action, Fantasy, Horror,21.09,R ,"25,110"
729,Death Sentence, Kevin Bacon, John Goodman, Kelly Preston, Garrett Hedlund,Action, Crime, Drama,9.53,R ,"73,268"
730,Brooklyn's Finest, Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes,Action, Crime, Drama,27.15,R ,"65,090"
731,Ransom, Mel Gibson, Gary Sinise, Rene Russo, Brawley Nolte,Action, Crime, Thriller,136.49,R ,"131,642"
732,The Enforcer, Clint Eastwood, Tyne Daly, Harry Guardino, Bradford Dillman,Action, Crime, Thriller,46.20,R ,"47,282"
733,Machine Gun Preacher, Gerard Butler, Michelle Monaghan, Michael Shannon, Kathy Baker,Action, Biography, Crime,0.54,R ,"67,558"
734,Hidalgo, Viggo Mortensen, Omar Sharif, Zuleikha Robinson, Louise Lombard,Action, Adventure, Biography,67.29,PG-13 ,"83,879"
735,Nothing to Lose, Martin Lawrence, Tim Robbins, John C. McGinley, Giancarlo Esposito,Action, Adventure, Comedy,44.46,R ,"48,023"
736,Blood and Bone, Michael Jai White, Julian Sands, Eamonn Walker, Dante Basco,Action, Crime, Drama,Nan,R ,"34,677"
